Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON, , 
USA.PointAddress,M,100,A,"460 Totten Pond Rd, Waltham, Massachusetts, 02451",PointAddress,Waltham,2451,USA,0,-71.256488,42.397082,20093381,2009,3382,MPay,460 Totten Pond Rd.,Suite 450,Waltham,2451,Human Resources,1996,8058897,52,0.741,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1536,25,17,368200,25017368200,3682,Census Tract 3682,G5020,S,6940289,25893,42.3864874,-71.2586858, , 
USA.PointAddress,M,100,A,"230 3rd Ave, Waltham, Massachusetts, 02451",PointAddress,Waltham,2451,USA,0,-71.261545,42.391536,20081222,2008,1218,NameMedia,230 Third Avenue, ,Waltham,2451,Media,2000,80065000,136,3.1152,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1536,25,17,368200,25017368200,3682,Census Tract 3682,G5020,S,6940289,25893,42.3864874,-71.2586858, , 
USA.PointAddress,M,100,A,"300 3rd Ave, Waltham, Massachusetts, 02451",PointAddress,Waltham,2451,USA,0,-71.261344,42.389933,20141596,2014,1596,NetProspex,300 Third Avenue, ,Waltham,2451,Advertising & Marketing,2006,13623038,115,2.6682,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1536,25,17,368200,25017368200,3682,Census Tract 3682,G5020,S,6940289,25893,42.3864874,-71.2586858, , 
USA.PointAddress,M,100,A,"135 Second Ave, Waltham, Massachusetts, 02451",PointAddress,Waltham,2451,USA,0,-71.264617,42.3926,20101375,2010,1373,Planet Shoes,135 2nd Avenue, ,Waltham,2451,Retail,1999,11034950,30,2.118,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1536,25,17,368200,25017368200,3682,Census Tract 3682,G5020,S,6940289,25893,42.3864874,-71.2586858, , 
USA.StreetAddress,M,100,A,"18 Washington St, Canton, Massachusetts, 02021",StreetAddress,Canton,2021,USA,0,-71.149037,42.13905,20092867,2009,2868,Teambonding,18 Washington Street,#200,Canton,2021,Business Products & Services,1998,3601564,10,0.988,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1565,25,21,415102,25021415102,4151.02,Census Tract 4151.02,G5020,S,6003446,241871,42.1469759,-71.1426575, , 
USA.StreetAddress,M,99.15,A,"2 Heritage Dr, Quincy, Massachusetts, 02171",StreetAddress,Quincy,2171,USA,0,-71.037591,42.275103,20152336,2015,2336,G-Force Shipping,Two Heritage Drive,Suite 500,North Quincy,2171,Logistics & Transportation,2009,10571197,30,1.6457,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1571,25,21,417200,25021417200,4172,Census Tract 4172,G5020,S,2456924,153511,42.2715985,-71.0337221, , 
USA.PointAddress,M,100,A,"100 Newport Avenue Ext, Quincy, Massachusetts, 02171",PointAddress,Quincy,2171,USA,0,-71.034415,42.277874,20112666,2011,2666,Granite Telecommunications,100 Newport Avenue Extension, ,Quincy,2171,Telecommunications,2002,517100000,789,0.855017,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1571,25,21,417200,25021417200,4172,Census Tract 4172,G5020,S,2456924,153511,42.2715985,-71.0337221, , 
USA.StreetAddress,M,100,A,"2 Heritage Dr, Quincy, Massachusetts, 02171",StreetAddress,Quincy,2171,USA,0,-71.037591,42.275103,20153365,2015,3365,Magellan Jets,2 Heritage Dr, ,Quincy,2171,Travel & Hospitality,2008,19207283,24,0.9837,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1571,25,21,417200,25021417200,4172,Census Tract 4172,G5020,S,2456924,153511,42.2715985,-71.0337221, , 
USA.StreetAddress,M,100,A,"2 Heritage Dr, Quincy, Massachusetts, 02171",StreetAddress,Quincy,2171,USA,0,-71.037591,42.275103,20142077,2014,2077,PharmaLogics Recruiting,2 Heritage Dr., ,Quincy,2171,Health,2003,4133937,33,1.9299,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1571,25,21,417200,25021417200,4172,Census Tract 4172,G5020,S,2456924,153511,42.2715985,-71.0337221, , 
USA.StreetAddress,M,100,A,"696 Hancock St, Quincy, Massachusetts, 02170",StreetAddress,Quincy,2170,USA,0,-71.015267,42.267217,20153319,2015,3319,JP Fuji Group,696 Hancock St, ,Quincy,2170,Food & Beverage,1998,7450620,160,1.0026,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1573,25,21,417602,25021417602,4176.02,Census Tract 4176.02,G5020,S,2139927,8776681,42.2903815,-70.9709845, , 
USA.StreetAddress,M,100,A,"529 Main St, Charlestown, Massachusetts, 02129",StreetAddress,Charlestown,2129,USA,0,-71.07238,42.383903,20122678,2012,2677,Boston Interactive,529 Main St,Suite 210,Charlestown,2129,Advertising & Marketing,1999,5936102,32,0.884,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1584,25,25,40600,25025040600,406,Census Tract 406,G5020,S,1433483,414153,42.3832248,-71.0698352, , 
USA.PointAddress,M,100,A,"56 Roland St, Boston, Massachusetts, 02129",PointAddress,Boston,2129,USA,0,-71.080309,42.381562,20152612,2015,2612,Dashed,56 Roland St.,#308,Boston,2129,Food & Beverage,2009,7545460,122,1.4116,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1584,25,25,40600,25025040600,406,Census Tract 406,G5020,S,1433483,414153,42.3832248,-71.0698352, , 
USA.PointAddress,M,100,A,"465 Medford St, Charlestown, Massachusetts, 02129",PointAddress,Charlestown,2129,USA,0,-71.067981,42.383526,20112585,2011,2585,One to One Global,465 Medford Street, ,Charlestown,2129,Advertising & Marketing,0,20440000,145,0.901395,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1584,25,25,40600,25025040600,406,Census Tract 406,G5020,S,1433483,414153,42.3832248,-71.0698352, , 
USA.StreetAddress,M,100,A,"500 Rutherford Ave, Boston, Massachusetts, 02129",StreetAddress,Boston,2129,USA,0,-71.072052,42.381004,20081811,2008,1806,PHT Corporation,500 Rutherford Avenue, ,Boston,2129,Health,1997,36233390,177,2.0881,1,25025,MA,Suffolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1584,25,25,40600,25025040600,406,Census Tract 406,G5020,S,1433483,414153,42.3832248,-71.0698352, , 
USA.PointAddress,M,100,A,"16 Rae Ave, Needham, Massachusetts, 02492",PointAddress,Needham,2492,USA,0,-71.216775,42.287418,20150486,2015,486,Acceleration Partners,16 Rae Avenue, ,Needham,2492,Advertising & Marketing,2007,13750100,42,9.4585,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1585,25,21,403100,25021403100,4031,Census Tract 4031,G5020,S,6588491,368160,42.2793719,-71.2072084, , 
USA.PointAddress,M,100,A,"110 Shawmut Rd, Canton, Massachusetts, 02021",PointAddress,Canton,2021,USA,0,-71.153048,42.185409,20153822,2015,3822,Rentex,110 Shawmut Road, ,Canton,2021,Computer Hardware,1980,26632858,115,0.7937,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1590,25,21,415101,25021415101,4151.01,Census Tract 4151.01,G5020,S,9939151,196993,42.173495,-71.1595561, , 
USA.Postal,M,100,A,"02189, East Weymouth, Massachusetts",Postal,East Weymouth,2189,USA,0,-70.93124,42.211167,20132339,2013,2341,Beacon Partners,"97 Libbey Parkway, Suite 400", ,Weymouth,2189,Health,1989,62971274,311,1.5535,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1594,25,21,422502,25021422502,4225.02,Census Tract 4225.02,G5020,S,2644867,383487,42.2137779,-70.9374231, , 
USA.Postal,M,100,A,"02189, East Weymouth, Massachusetts",Postal,East Weymouth,2189,USA,0,-70.93124,42.211167,20152528,2015,2528,The Vertex Companies,400 Libbey Parkway, ,Weymouth,2189,Construction,1995,61521995,304,1.4782,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1594,25,21,422502,25021422502,4225.02,Census Tract 4225.02,G5020,S,2644867,383487,42.2137779,-70.9374231, , 
USA.Postal,M,100,A,"02189, East Weymouth, Massachusetts",Postal,East Weymouth,2189,USA,0,-70.93124,42.211167,20122981,2012,2980,Vertex,400 Libbey Parkway, ,Weymouth,2189,Business Products & Services,2005,26626255,110,0.734,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1594,25,21,422502,25021422502,4225.02,Census Tract 4225.02,G5020,S,2644867,383487,42.2137779,-70.9374231, , 
USA.PointAddress,M,100,A,"3 Allied Dr, Dedham, Massachusetts, 02026",PointAddress,Dedham,2026,USA,0,-71.170656,42.224632,20092386,2009,2387,Metatomix,3 Allied Drive,Suite 210,Dedham,2026,Software,2000,5688459,55,1.275,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1595,25,21,402300,25021402300,4023,Census Tract 4023,G5020,S,4210827,64081,42.2235593,-71.1542001, , 
USA.PointAddress,M,100,A,"3 Allied Dr, Dedham, Massachusetts, 02026",PointAddress,Dedham,2026,USA,0,-71.170656,42.224632,20090731,2009,732,Reflexis Systems,3 Allied Drive,Suite 400,Dedham,2026,Software,2000,24509240,329,3.92,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1595,25,21,402300,25021402300,4023,Census Tract 4023,G5020,S,4210827,64081,42.2235593,-71.1542001, , 
USA.StreetAddress,M,100,M,"2 Adams Pl, Quincy, Massachusetts, 02169",StreetAddress,Quincy,2169,USA,0,-71.031467,42.228432,20082974,2008,2967,Videre Conferencing,2 Adams Place,Suite 410,Quincy,2169,Telecommunications,2002,11725088,38,1.204,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1598,25,21,418200,25021418200,4182,Census Tract 4182,G5020,S,14343358,123208,42.218278,-71.0547891, , 
USA.PointAddress,M,100,A,"24 Walpole Park S, Walpole, Massachusetts, 02081",PointAddress,Walpole,2081,USA,0,-71.243055,42.11373,20143086,2014,3086,Nutricity,24 Walpole Park South,Suite 14,Walpole,2081,Health,2006,9646283,15,1.1496,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1599,25,21,411100,25021411100,4111,Census Tract 4111,G5020,S,16153937,387854,42.118545,-71.2547078, , 
USA.StreetAddress,M,100,A,"1200 Providence Hwy, Sharon, Massachusetts, 02067",StreetAddress,Sharon,2067,USA,0,-71.235443,42.118203,20093380,2009,3381,allConnex,1200 Providence Highway,Suite 102N,Sharon,2067,Telecommunications,2002,2260932,4,0.742,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1608,25,21,414100,25021414100,4141,Census Tract 4141,G5020,S,28403557,339917,42.1200933,-71.2036931, , 
USA.PointAddress,M,100,A,"8 Terrapin Ln, Sharon, Massachusetts, 02067",PointAddress,Sharon,2067,USA,0,-71.183502,42.130633,20100806,2010,804,Guidance Technology,8 Terrapin Lane, ,Sharon,2067,IT Services,2006,2496235,15,3.76,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1608,25,21,414100,25021414100,4141,Census Tract 4141,G5020,S,28403557,339917,42.1200933,-71.2036931, , 
USA.PointAddress,M,98.93,A,"140 Gould St, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.229805,42.304943,20153753,2015,3753,Construction Coordinators,140 Gould Street, ,Needham,2494,Construction,1991,10047824,14,0.816,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"75 2nd Ave, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.218156,42.304402,20152712,2015,2712,Coretelligent,75 Second Avenue,Suite 210,Needham,2494,IT Services,2006,8541000,43,1.3445,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"75 2nd Ave, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.218156,42.304402,20150426,2015,426,Extreme Reach,"75 2nd Avenue, Suite 720", ,Needham,2494,Advertising & Marketing,2008,214200000,940,11.1668,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,100,A,"75 2nd Ave, Needham Heights, Massachusetts, 02494",PointAddress,Needham Heights,2494,USA,0,-71.218156,42.304402,20110583,2011,584,Food Should Taste Good,75 2nd Avenue,Suite 600,Needham Heights,2494,Food & Beverage,2006,49353019,42,5.619115,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"75 2nd Ave, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.218156,42.304402,20143608,2014,3608,Get In Shape Franchise,75 2nd Ave,Suite 220,Needham,2494,Health,2006,2423758,9,0.8995,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.StreetAddress,M,98.93,A,"110 2nd Ave, Needham, Town of, Massachusetts, 02494",StreetAddress,"Needham, Town of",2494,USA,0,-71.216855,42.303816,20091935,2009,1936,Isis Maternity,110 Second Avenue,N/A,Needham,2494,Health,2003,5003972,160,1.644,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.StreetAddress,M,98.93,A,"110 2nd Ave, Needham, Town of, Massachusetts, 02494",StreetAddress,"Needham, Town of",2494,USA,0,-71.216855,42.303816,20102648,2010,2646,Isis Parenting,110 Second Ave., ,Needham,2494,Consumer Products & Services,2002,6250000,150,0.878,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"175 Highland Ave, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.219911,42.304696,20102828,2010,2826,Practical Computer Applications,"175 Highland Ave, 3rd Floor", ,Needham,2494,IT Services,1992,3543740,21,0.793,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"200 Highland Ave, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.220291,42.304493,20082817,2008,2810,Resource Options,200 Highland Ave., ,Needham,2494,Human Resources,1998,12953089,33,1.2887,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.PointAddress,M,98.93,A,"160 Gould St, Needham, Town of, Massachusetts, 02494",PointAddress,"Needham, Town of",2494,USA,0,-71.229714,42.304125,20133459,2013,3460,Syrinx Consulting,160 Gould Street,Suite 116,Needham,2494,IT Services,1998,9583273,62,0.8898,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1610,25,21,403500,25021403500,4035,Census Tract 4035,G5020,S,5599814,223779,42.302777,-71.2317391, , 
USA.StreetAddress,M,100,A,"47 Church St, Wellesley, Massachusetts, 02482",StreetAddress,Wellesley,2482,USA,0,-71.295037,42.295687,20121702,2012,1702,Travelers Marketing,47 Church Street,#301,Wellesley,2482,Advertising & Marketing,1997,14382296,13,1.691,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1611,25,21,404400,25021404400,4044,Census Tract 4044,G5020,S,6864940,595059,42.2881888,-71.2954958, , 
USA.Postal,M,100,A,"02347, Lakeville, Massachusetts",Postal,Lakeville,2347,USA,0,-70.968992,41.871335,20133832,2013,3833,Dennison Lubricants,Dennison Lubricants INc,102 Charles A Eldridge Dr,Lakeville,2347,Manufacturing,1987,74206931,110,0.741,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1627,25,23,540101,25023540101,5401.01,Census Tract 5401.01,G5020,S,23481415,585377,41.8669369,-70.9463711, , 
USA.PointAddress,M,100,A,"8 Lakeville Business Park, Lakeville, Massachusetts, 02347",PointAddress,Lakeville,2347,USA,0,-70.955394,41.882758,20150764,2015,764,T3 Expo,8 Lakeville Business Park, ,Lakeville,2347,Business Products & Services,2009,19630000,52,5.9144,1,25023,MA,Plymouth County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1627,25,23,540101,25023540101,5401.01,Census Tract 5401.01,G5020,S,23481415,585377,41.8669369,-70.9463711, , 
USA.StreetAddress,M,98.93,A,"167 Worcester St, Wellesley, Town of, Massachusetts, 02481",StreetAddress,"Wellesley, Town of",2481,USA,0,-71.243389,42.315834,20153186,2015,3186,BioBridges,167 Worcester Street,Suite 211,Wellesley,2481,Business Products & Services,2005,23012485,150,1.0707,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"70 Walnut St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.253145,42.324505,20083052,2008,3045,Gardner Resources Consulting,70 Walnut Street,3rd floor,Wellesley,2481,Consulting,1998,13606304,100,1.1604,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"70 Walnut St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.253145,42.324505,20151264,2015,1264,inStream,70 Walnut Street,2nd Floor,Wellesley,2481,Advertising & Marketing,2009,20067357,22,3.3081,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"70 Walnut St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.253145,42.324505,20151966,2015,1966,MD Connect,70 Walnut Street,Suite 102,Wellesley,2481,Advertising & Marketing,2008,4762424,16,2.0086,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"36 Washington St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.261024,42.324726,20081613,2008,1609,Sagent Healthstaff,36 Washington Street,Suite 170,Wellesley,2481,Health,2001,11155597,23,2.3569,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"36 Washington St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.261024,42.324726,20101849,2010,1847,Sagent Partners,36 Washington St Ste 170, ,Wellesley,2481,Government Services,2005,6025239,15,1.481,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,98.93,A,"40 William St, Wellesley, Town of, Massachusetts, 02481",PointAddress,"Wellesley, Town of",2481,USA,0,-71.229908,42.318145,20083320,2008,3314,"The Bowdoin Group, Inc.",40 William Street,Suite G10,Wellesley,2481,Business Products & Services,1994,6240937,45,1.0125,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1635,25,21,404100,25021404100,4041,Census Tract 4041,G5020,S,4262510,193076,42.3159863,-71.2500726, , 
USA.PointAddress,M,100,A,"101 Hampton Rd, Sharon, Massachusetts, 02067",PointAddress,Sharon,2067,USA,0,-71.151678,42.104575,20090125,2009,125,CJ Environmental,101 Hampton Rd,N/A,Sharon,2067,Consumer Products & Services,2004,4942054,25,13.945,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1638,25,21,414200,25021414200,4142,Census Tract 4142,G5020,S,24661028,2015358,42.0798846,-71.1613534, , 
USA.PointAddress,M,100,A,"60 Glacier Dr, Westwood, Massachusetts, 02090",PointAddress,Westwood,2090,USA,0,-71.18471,42.214345,20082025,2008,2019,"Turbine, Inc.",60 Glacier Drive,#4000,Westwood,2090,Consumer Products & Services,1994,30100000,225,1.8396,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1642,25,21,412300,25021412300,4123,Census Tract 4123,G5020,S,7198451,87984,42.2148462,-71.1721804, , 
USA.PointAddress,M,100,A,"1297 Beacon St, Brookline, Massachusetts, 02446",PointAddress,Brookline,2446,USA,0,-71.120054,42.342303,20093000,2009,3001,Grandstream Networks,1297 Beacon Street,N/A,Brookline,2446,Telecommunications,2002,22969163,50,0.918,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1644,25,21,400200,25021400200,4002,Census Tract 4002,G5020,S,533106,0,42.3468926,-71.119635, , 
USA.Postal,M,100,A,"02090, Westwood, Massachusetts",Postal,Westwood,2090,USA,0,-71.205057,42.221044,20102927,2010,2925,Reliable Respiratory,PO Box 2576, ,Westwood,2090,Health,2002,3969000,40,0.732,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1646,25,21,412200,25021412200,4122,Census Tract 4122,G5020,S,11715451,256486,42.2354674,-71.2197246, , 
USA.PointAddress,M,100,A,"661 Pleasant St, Norwood, Massachusetts, 02062",PointAddress,Norwood,2062,USA,0,-71.200945,42.173591,20152378,2015,2378,Corporate IT Solutions,661 Pleasant St, ,Norwood,2062,IT Services,2011,19079878,72,1.5989,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1658,25,21,413500,25021413500,4135,Census Tract 4135,G5020,S,5727654,73792,42.1687883,-71.2002849, , 
USA.StreetAddress,M,90.92,A,"100 River Ridge Dr, Norwood, Massachusetts, 02062",StreetAddress,Norwood,2062,USA,0,-71.191745,42.175571,20153266,2015,3266,Secured Network Services,100 River Ridge Rd,Suite 301,Norwood,2062,IT Services,2003,7654000,36,1.0313,1,25021,MA,Norfolk County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1658,25,21,413500,25021413500,4135,Census Tract 4135,G5020,S,5727654,73792,42.1687883,-71.2002849, , 
USA.PointAddress,M,100,A,"180 Wells Ave, Newton, Massachusetts, 02459",PointAddress,Newton,2459,USA,0,-71.196545,42.292718,20153906,2015,3906,Euro-Pro Operating,180 Wells Ave, ,Newton,2459,Consumer Products & Services,1993,1286000000,850,0.7628,1,25017,MA,Middlesex County,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area","Boston-Cambridge-Quincy, MA-NH",1671,25,17,374000,25017374000,3740,Census Tract 3740,G5020,S,4958604,116871,42.3031111,-71.1984964, , 
