"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr","year","industry","employees","revenue","growth","employeesgroup","revenuegroup","growthgroup"
"515","Atlanta","Innovative Sleep Solutions",13121009502,"Atlanta-Sandy Springs-Marietta, GA",1868079,-84.383124,33.833757,"2870 Peachtree Rd NW, Atlanta, Georgia, 30305",2009,"Consumer Products & Services",3,2706118,3.781,1,1,3
"516","Atlanta","REPAY - Realtime Electronic Payments",13121009502,"Atlanta-Sandy Springs-Marietta, GA",1868079,-84.380119,33.839513,"3 W Paces Ferry Rd NW, Atlanta, Georgia, 30305",2015,"Financial Services",16,30804314,1.9698,1,2,2
"517","Buford","ComTran Group",13139001607,"Atlanta-Sandy Springs-Marietta, GA",14580877,-83.953367,34.147536,"5036 B U Bowman Dr, Buford, Georgia, 30518",2013,"Telecommunications",90,15455172,0.7693,2,2,1
"518","Buford","Nature's Innovation",13139001607,"Atlanta-Sandy Springs-Marietta, GA",14580877,-83.961295,34.133502,"Palmero Ct, Buford, Georgia, 30518",2013,"Environmental Services",32,6248253,3.1297,2,1,3
"519","Atlanta","Axis Teknologies",13121010118,"Atlanta-Sandy Springs-Marietta, GA",1956373,-84.349439,33.976497,"30350, Atlanta, Georgia",2012,"Telecommunications",104,13892645,2.598,3,2,2
"520","Atlanta","OmniPoint",13121010118,"Atlanta-Sandy Springs-Marietta, GA",1956373,-84.34767,33.981723,"375 Northridge Rd, Atlanta, Georgia, 30350",2012,"IT Services",93,49815716,8.728,2,2,3
"521","Atlanta","WayPoint Systems",13121010118,"Atlanta-Sandy Springs-Marietta, GA",1956373,-84.350722,33.979078,"8215 Roswell Rd, Atlanta, Georgia, 30350",2014,"Business Products & Services",48,10954000,0.7283,2,2,1
"522","Atlanta","firstPRO Inc",13121010113,"Atlanta-Sandy Springs-Marietta, GA",2197579,-84.37854,33.904795,"30342, Atlanta, Georgia",2008,"Human Resources",65,52045320,1.2192,2,3,2
"523","Atlanta","TracePoint Consulting",13121010113,"Atlanta-Sandy Springs-Marietta, GA",2197579,-84.361009,33.904282,"5555 Glenridge Conn, Atlanta, Georgia, 30342",2013,"IT Services",18,4938507,23.5514,1,1,3
"524","McDonough","Apex Controls",13151070205,"Atlanta-Sandy Springs-Marietta, GA",25350141,-84.190723,33.516937,"2700 Highway 42 N, McDonough, Georgia, 30253",2014,"Energy",35,7789273,23.6007,2,1,3
"525","Marietta","1Source International",13067030343,"Atlanta-Sandy Springs-Marietta, GA",4534318,-84.425621,34.027426,"4343 Shallowford Rd, Marietta, Georgia, 30062",2010,"Telecommunications",18,3700000,1.643,1,1,2
"526","Roswell","Solid Source Realty",13121011419,"Atlanta-Sandy Springs-Marietta, GA",6838594,-84.361215,34.045841,"10900 Crabapple Rd, Roswell, Georgia, 30075",2009,"Real Estate",2700,35762000,3.442,3,2,3
"527","Kennesaw","Flip Flop Shops",13067030230,"Atlanta-Sandy Springs-Marietta, GA",15370729,-84.599336,33.998308,"1815 Old 41 Hwy NW, Kennesaw, Georgia, 30152",2014,"Retail",10,30565075,3.9372,1,2,3
"528","Kennesaw","Cohesive Information Solutions",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.565789,34.040107,"125 Townpark Dr NW, Kennesaw, Georgia, 30144",2012,"IT Services",46,15189000,4.097,2,2,3
"529","Kennesaw","IBBS (Integrated Broadband Services)",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.565387,34.034973,"200 Chastain Center Blvd NW, Kennesaw, Georgia, 30144",2011,"Telecommunications",249,37007000,0.853659,3,2,1
"530","Kennesaw","Integrated BroadBand Services",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.565387,34.034973,"200 Chastain Center Blvd NW, Kennesaw, Georgia, 30144",2008,"Telecommunications",145,19966495,2.3761,3,2,2
"531","Kennesaw","Orasi Software",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.565567,34.040113,"114 Townpark Dr NW, Kennesaw, Georgia, 30144",2014,"Software",270,70148434,0.9592,3,3,1
"532","Kennesaw","PT Solutions Physical Therapy",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.569977,34.03841,"30144, Kennesaw, Georgia",2015,"Health",605,31958505,1.0899,3,2,2
"533","Kennesaw","Thompson Technologies",13067030228,"Atlanta-Sandy Springs-Marietta, GA",9557264,-84.565567,34.040113,"114 Townpark Dr NW, Kennesaw, Georgia, 30144",2013,"IT Services",118,26843072,1.032,3,2,2
"534","Suwanee","Data Processing Services",13135050213,"Atlanta-Sandy Springs-Marietta, GA",17359699,-84.057412,34.045359,"3495 Lawrenceville Suwanee Rd, Suwanee, Georgia, 30024",2010,"Construction",17,7590920,0.758,1,1,1
"535","Suwanee","Davis Landscape",13135050213,"Atlanta-Sandy Springs-Marietta, GA",17359699,-84.056035,34.075984,"4347 Brogdon Place Cv, Suwanee, Georgia, 30024",2009,"Construction",75,7138171,1.127,2,1,2
"536","Suwanee","Displayit, Inc.",13135050213,"Atlanta-Sandy Springs-Marietta, GA",17359699,-84.039248,34.040195,"450 Satellite Blvd NE, Suwanee, Georgia, 30024",2008,"Advertising & Marketing",6,2511035,0.8091,1,1,1
"537","Suwanee","The Saxon Group",13135050213,"Atlanta-Sandy Springs-Marietta, GA",17359699,-84.053252,34.077763,"790 Brogdon Rd, Suwanee, Georgia, 30024",2010,"Construction",985,59655752,0.959,3,3,1
"538","Lawrenceville","Integrative Logic Marketing Group",13135050530,"Atlanta-Sandy Springs-Marietta, GA",3548252,-84.066492,33.998872,"2397 Huntcrest Way, Lawrenceville, Georgia, 30043",2010,"Advertising & Marketing",73,12515720,1.366,2,2,2
"539","Lawrenceville","MedAllocators",13135050530,"Atlanta-Sandy Springs-Marietta, GA",3548252,-84.066492,33.998872,"2397 Huntcrest Way, Lawrenceville, Georgia, 30043",2012,"Health",78,8130907,0.911,2,1,1
"540","Suwanee","Utilities Analyses",13135050529,"Atlanta-Sandy Springs-Marietta, GA",5455745,-84.0542,34.015453,"450 Old Peachtree Rd NW, Suwanee, Georgia, 30024",2012,"Energy",25,3861046,0.912,2,1,1
"541","Peachtree Corners","INTELLISPRING TECHNOLOGIES INC",13135050317,"Atlanta-Sandy Springs-Marietta, GA",1287344,-84.250573,33.948328,"30092, Peachtree Corners, Georgia",2008,"Telecommunications",45,12535200,5.866,2,2,3
"542","Berkeley Lake","Teracore",13135050317,"Atlanta-Sandy Springs-Marietta, GA",1287344,-84.237231,33.950899,"3300 Holcomb Bridge Rd, Berkeley Lake, Georgia, 30092",2010,"Government Services",43,11673258,1.138,2,2,2
"543","Duluth","Clearleap",13135050217,"Atlanta-Sandy Springs-Marietta, GA",12740707,-84.096711,33.997372,"3090 Premiere Pkwy, Duluth, Georgia, 30097",2014,"Software",80,9819000,15.0967,2,1,3
"544","Duluth","LeadingAgile",13135050217,"Atlanta-Sandy Springs-Marietta, GA",12740707,-84.092631,33.98383,"2180 Satellite Blvd, Duluth, Georgia, 30097",2015,"Business Products & Services",44,8127071,14.0969,2,1,3
"545","Duluth","Navicure",13135050217,"Atlanta-Sandy Springs-Marietta, GA",12740707,-84.089093,33.985547,"2055 Sugarloaf Cir, Duluth, Georgia, 30097",2015,"Health",257,73767959,0.8848,3,3,1
"546","Lawrenceville","VisionSoft International",13135050535,"Atlanta-Sandy Springs-Marietta, GA",6477213,-84.057058,33.95263,"1842 Old Norcross Rd, Lawrenceville, Georgia, 30044",2011,"IT Services",65,5700000,2.8,2,1,2
"547","Marietta","Chesapeake Construction LLC",13067030414,"Atlanta-Sandy Springs-Marietta, GA",2457449,-84.487317,33.920104,"2152 Northwest Pkwy SE, Marietta, Georgia, 30067",2008,"Construction",50,9250025,2.0787,2,1,2
"548","Marietta","Onepath Systems",13067030414,"Atlanta-Sandy Springs-Marietta, GA",2457449,-84.49343,33.915906,"2053 Franklin Way SE, Marietta, Georgia, 30067",2014,"IT Services",232,69919350,1.5601,3,3,2
"549","Marietta","Residential Capital Management",13067030413,"Atlanta-Sandy Springs-Marietta, GA",1441740,-84.471933,33.918269,"30067, Marietta, Georgia",2014,"Real Estate",140,30167124,26.2602,3,2,3
"550","Atlanta","Aviation Network Services",13063980000,"Atlanta-Sandy Springs-Marietta, GA",14770242,-84.453829,33.625225,"2000 Sullivan Rd, Atlanta, Georgia, 30337",2009,"Logistics & Transportation",50,5113386,2.084,2,1,2
"551","Marietta","Desmet Ballestra North America",13067030411,"Atlanta-Sandy Springs-Marietta, GA",1997467,-84.508098,33.940563,"450 Franklin Rd SE, Marietta, Georgia, 30067",2009,"Manufacturing",19,30269098,1.311,1,2,2
"552","Atlanta","3C Software",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.481981,33.909374,"1760 The Exchange SE, Atlanta, Georgia, 30339",2013,"Software",33,9558000,0.9466,2,1,1
"553","Atlanta","CASS",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.484106,33.908457,"1810 Water Pl SE, Atlanta, Georgia, 30339",2008,"Security",250,7849625,6.0337,3,1,3
"554","Atlanta","Culpepper & Associates Security Services",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.484106,33.908457,"1810 Water Pl SE, Atlanta, Georgia, 30339",2013,"Security",300,14197612,0.8678,3,2,1
"555","Marietta","Edgeware Computers",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.465473,33.913972,"1640 Powers Ferry Rd SE, Marietta, Georgia, 30067",2014,"Software",24,3677010,0.7613,2,1,1
"556","Atlanta","Mashburn Outdoor",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.478209,33.906075,"1870 The Exchange SE, Atlanta, Georgia, 30339",2015,"Advertising & Marketing",12,4675000,1.253,1,1,2
"557","Marietta","ShelfGenie",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.465315,33.91278,"1642 Powers Ferry Rd SE, Marietta, Georgia, 30067",2012,"Consumer Products & Services",30,6631880,1.591,2,1,2
"558","Atlanta","Signum Group",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.478505,33.907163,"1900 The Exchange SE, Atlanta, Georgia, 30339",2014,"Business Products & Services",50,9085129,1.1977,2,1,2
"559","Marietta","Valuation Management Group",13067030344,"Atlanta-Sandy Springs-Marietta, GA",2313959,-84.465473,33.913972,"1640 Powers Ferry Rd SE, Marietta, Georgia, 30067",2013,"Real Estate",68,33333530,5.2466,2,2,3
"560","Smyrna","BlueWave Computing",13067030345,"Atlanta-Sandy Springs-Marietta, GA",4233102,-84.477347,33.899381,"2251 Corporate Plaza Pkwy SE, Smyrna, Georgia, 30080",2015,"IT Services",143,22920257,0.8697,3,2,1
"561","Atlanta","HR1 Services",13067030345,"Atlanta-Sandy Springs-Marietta, GA",4233102,-84.453951,33.902281,"2030 Powers Ferry Rd SE, Atlanta, Georgia, 30339",2014,"Health",120,98491437,0.8491001,3,3,1
"562","Atlanta","Nivis",13067030345,"Atlanta-Sandy Springs-Marietta, GA",4233102,-84.466674,33.889408,"1000 Circle 75 Pkwy, Atlanta, Georgia, 30339",2012,"Software",73,6600445,1.02,2,1,2
"563","Atlanta","Step Logic",13067030345,"Atlanta-Sandy Springs-Marietta, GA",4233102,-84.468233,33.887958,"900 Circle 75 Pkwy, Atlanta, Georgia, 30339",2015,"Advertising & Marketing",9,2099458,1.3401,1,1,2
"564","Atlanta","Wing Zone Franchise",13067030345,"Atlanta-Sandy Springs-Marietta, GA",4233102,-84.469269,33.887313,"900 Circle 75 Pkwy, Atlanta, Georgia, 30339",2009,"Food & Beverage",14,3892096,0.982,1,1,1
"565","Lawrenceville","Savi Technologies",13135050524,"Atlanta-Sandy Springs-Marietta, GA",3326331,-84.085904,33.938034,"2775 Cruse Rd, Lawrenceville, Georgia, 30044",2010,"IT Services",36,3017559,1.115,2,1,2
"566","Kennesaw","Key Property Solutions",13067030223,"Atlanta-Sandy Springs-Marietta, GA",4405015,-84.58954,34.059916,"1350 Wooten Lake Rd NW, Kennesaw, Georgia, 30144",2012,"Real Estate",72,20685000,3.347,2,2,3
"567","Snellville","Career Training Concepts",13135050725,"Atlanta-Sandy Springs-Marietta, GA",4944513,-84.055004,33.83758,"3640 Hewatt Ct, Snellville, Georgia, 30039",2009,"Government Services",180,11216134,3.085,3,2,3
"568","Dallas","Liberty Alliance",13223120103,"Atlanta-Sandy Springs-Marietta, GA",66660314,-84.813854,34.055723,"147 Ponderosa Trl, Dallas, Georgia, 30132",2015,"Media",50,12216566,1.8677,2,2,2
"569","Peachtree City","SAWTST",13113140208,"Atlanta-Sandy Springs-Marietta, GA",16893507,-84.58975,33.400887,"401 Westpark Ct, Peachtree City, Georgia, 30269",2014,"IT Services",50,8510802,1.438,2,1,2
"570","Alpharetta","InterDev",13121011410,"Atlanta-Sandy Springs-Marietta, GA",7443950,-84.283711,33.999009,"2650 Holcomb Bridge Rd, Alpharetta, Georgia, 30022",2013,"IT Services",31,4856407,1.6772,2,1,2
"571","Roswell","NTG",13121011405,"Atlanta-Sandy Springs-Marietta, GA",7593050,-84.360453,34.014243,"85 Mill St, Roswell, Georgia, 30075",2015,"Logistics & Transportation",306,114900000,6.9469,3,4,3
"572","Roswell","Radical Support",13121011405,"Atlanta-Sandy Springs-Marietta, GA",7593050,-84.344212,34.032692,"585 Colonial Park Dr, Roswell, Georgia, 30075",2009,"IT Services",25,3316387,1.777,2,1,2
"573","Roswell","S2Verify",13121011405,"Atlanta-Sandy Springs-Marietta, GA",7593050,-84.334984,34.028143,"912 Holcomb Bridge Rd, Roswell, Georgia, 30076",2013,"Human Resources",15,4438312,21.4222,1,1,3
"574","Roswell","STONE Resource",13121011405,"Atlanta-Sandy Springs-Marietta, GA",7593050,-84.329633,34.016807,"9755 Dogwood Rd, Roswell, Georgia, 30075",2015,"IT Services",82,8397209,1.38,2,1,2
"575","Alpharetta","Assurance Forensic Accounting",13121011414,"Atlanta-Sandy Springs-Marietta, GA",4670327,-84.279085,33.998876,"30022, Alpharetta, Georgia",2013,"Financial Services",34,5034360,2.3021,2,1,2
"576","Alpharetta","Horizon Leadership",13121011414,"Atlanta-Sandy Springs-Marietta, GA",4670327,-84.279085,33.998876,"30022, Alpharetta, Georgia",2013,"Human Resources",5,2726000,0.8295,1,1,1
"577","Atlanta","One-World",13089020600,"Atlanta-Sandy Springs-Marietta, GA",1107284,-84.331374,33.759071,"200 Arizona Ave NE, Atlanta, Georgia, 30307",2013,"Health",10,9829000,3.9417,1,1,3
"578","Atlanta","CD+M Lighting Design Group",13089020500,"Atlanta-Sandy Springs-Marietta, GA",1686246,-84.343969,33.76042,"1344 La France St NE, Atlanta, Georgia, 30307",2010,"Construction",18,2134328,1.885,1,1,2
"579","Atlanta","Nebo",13121001002,"Atlanta-Sandy Springs-Marietta, GA",1763402,-84.410362,33.779085,"1000 Marietta St NW, Atlanta, Georgia, 30318",2015,"Advertising & Marketing",53,6911589,1.1447,2,1,2
"580","Atlanta","Social123",13121001002,"Atlanta-Sandy Springs-Marietta, GA",1763402,-84.409164,33.779329,"888 3rd St NW, Atlanta, Georgia, 30318",2015,"Software",18,2468044,21.4368,1,1,3
"581","Atlanta","Thrive Consulting",13121001002,"Atlanta-Sandy Springs-Marietta, GA",1763402,-84.410362,33.779085,"1000 Marietta St NW, Atlanta, Georgia, 30318",2015,"Engineering",14,3796843,1.1095,1,1,2
"582","Atlanta","Acadia Shutters",13089020200,"Atlanta-Sandy Springs-Marietta, GA",1503257,-84.343962,33.772674,"1327 Fairview Rd NE, Atlanta, Georgia, 30306",2014,"Retail",3,2577441,3.7848,1,1,3
"583","Atlanta","K2 Professional Services",13089020300,"Atlanta-Sandy Springs-Marietta, GA",1924067,-84.325328,33.76332,"396 Sutherland Pl NE, Atlanta, Georgia, 30307",2011,"IT Services",40,6702000,1.178095,2,1,2
"584","Chattahoochee Hills","DPM Fragrance",13121010400,"Atlanta-Sandy Springs-Marietta, GA",182129336,-84.736957,33.523319,"9171 Selborne Ln, Chattahoochee Hills, Georgia, 30268",2012,"Consumer Products & Services",61,7562106,0.996,2,1,1
"585","Johns Creek","Abel Solutions",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.291874,34.037846,"3820 Mansell Rd, Johns Creek, Georgia, 30022",2012,"IT Services",21,5921278,0.949,2,1,1
"586","Alpharetta","Adcap Network Systems",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.290209,34.033563,"10400 Old Alabama Rd Conn, Alpharetta, Georgia, 30022",2015,"IT Services",81,47349797,1.2744,2,2,2
"587","Alpharetta","Burton Energy Group",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.294191,34.037458,"3650 Mansell Rd, Alpharetta, Georgia, 30022",2012,"Energy",18,2455765,4.764,1,1,3
"588","Alpharetta","CAS Group",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.29372,34.037453,"3700 Mansell Rd, Alpharetta, Georgia, 30022",2015,"Telecommunications",75,15184659,1.2116,2,2,2
"589","Roswell","Fulton Communications",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.315046,34.021988,"1000 Holcomb Woods Pkwy, Roswell, Georgia, 30076",2015,"Telecommunications",123,30669432,1.8259,3,2,2
"590","Roswell","InnoSource Business Solutions",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.315046,34.021988,"1000 Holcomb Woods Pkwy, Roswell, Georgia, 30076",2008,"Business Products & Services",128,9557115,0.9857,3,1,1
"591","Alpharetta","Medicus Solutions",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.293344,34.037468,"3780 Mansell Rd, Alpharetta, Georgia, 30022",2015,"IT Services",17,4702801,2.1943,1,1,2
"592","Roswell","OfficeImages, Inc.",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.311734,34.021313,"1515 Holcomb Woods Pkwy, Roswell, Georgia, 30076",2008,"Consumer Products & Services",42,32116136,1.5438,2,2,2
"593","Roswell","Towersource",13121011412,"Atlanta-Sandy Springs-Marietta, GA",8901833,-84.307076,34.024654,"1875 Old Alabama Rd, Roswell, Georgia, 30076",2015,"Telecommunications",34,8300213,2.5193,2,1,2
"594","Atlanta","Sixthman",13121006900,"Atlanta-Sandy Springs-Marietta, GA",3150599,-84.368398,33.725981,"1040 Boulevard SE, Atlanta, Georgia, 30312",2012,"Travel & Hospitality",24,23987171,0.893,2,2,1
"595","Dunwoody","ClickDimensions",13089021218,"Atlanta-Sandy Springs-Marietta, GA",2822047,-84.311198,33.924054,"1 Dunwoody Park, Dunwoody, Georgia, 30338",2015,"Software",112,10805355,19.3991,3,2,3
"596","Atlanta","DNT Environmental Services",13121007806,"Atlanta-Sandy Springs-Marietta, GA",4964736,-84.510189,33.737588,"650 Fairburn Rd SW, Atlanta, Georgia, 30331",2011,"Environmental Services",23,10372906,2.079202,2,2,2
"597","Atlanta","B&S Electric Supply",13121007805,"Atlanta-Sandy Springs-Marietta, GA",15037459,-84.535066,33.764325,"4505 Mills Pl SW, Atlanta, Georgia, 30336",2010,"Business Products & Services",28,49829634,1.158,2,2,2
"598","Atlanta","Epsten Group",13121002800,"Atlanta-Sandy Springs-Marietta, GA",748077,-84.374467,33.754339,"399 Edgewood Ave SE, Atlanta, Georgia, 30312",2011,"Construction",42,3793685,4.404718,2,1,3
"599","Atlanta","The Icebox - Cool Stuff, LLC",13121003000,"Atlanta-Sandy Springs-Marietta, GA",1183370,-84.36478,33.757583,"700 Lake Ave NE, Atlanta, Georgia, 30307",2008,"Consumer Products & Services",35,10127000,1.8045,2,2,2
"600","Atlanta","Judicial Correction Services",13121003500,"Atlanta-Sandy Springs-Marietta, GA",1406159,-84.39104761,33.75326801,"34 Peachtree St SW, Atlanta, Georgia, 30303",2010,"Security",300,13620000,1.095,3,2,2
"601","Atlanta","IST Management Services",13121005200,"Atlanta-Sandy Springs-Marietta, GA",2267292,-84.357177,33.739778,"934 Glenwood Ave SE, Atlanta, Georgia, 30316",2010,"Business Products & Services",777,32880348,0.905,3,2,1
"602","Atlanta","The Royster Group",13121005200,"Atlanta-Sandy Springs-Marietta, GA",2267292,-84.357177,33.739778,"934 Glenwood Ave SE, Atlanta, Georgia, 30316",2015,"Human Resources",61,7354672,0.8944,2,1,1
"603","Atlanta","Tony Brewer and Company, Inc.",13121006400,"Atlanta-Sandy Springs-Marietta, GA",1256283,-84.375298,33.72324,"1144 Mailing Ave SE, Atlanta, Georgia, 30315",2008,"Business Products & Services",95,3675862,1.389,2,1,2
"604","Atlanta","Exploring.com",13121008602,"Atlanta-Sandy Springs-Marietta, GA",4544178,-84.493995,33.798232,"3655 Atlanta Industrial Dr NW, Atlanta, Georgia, 30331",2014,"Business Products & Services",70,19450783,0.7932,2,2,1
"605","Atlanta","Phase 3 Marketing & Communications",13121008602,"Atlanta-Sandy Springs-Marietta, GA",4544178,-84.495199,33.796543,"3560 Atlanta Industrial Dr NW, Atlanta, Georgia, 30331",2015,"Advertising & Marketing",158,21025593,1.2651,3,2,2
"606","Atlanta","Apto Solutions",13121008800,"Atlanta-Sandy Springs-Marietta, GA",9633755,-84.450555,33.812594,"1910 MacArthur Blvd NW, Atlanta, Georgia, 30318",2015,"Computer Hardware",123,29248899,0.8199,3,2,1
"607","Atlanta","Alliancesphere",13121009200,"Atlanta-Sandy Springs-Marietta, GA",3487142,-84.371191,33.810613,"2115 Monroe Dr NE, Atlanta, Georgia, 30324",2008,"Business Products & Services",20,3150784,1.0125,1,1,2
"608","Atlanta","Payscape Advisors",13121009200,"Atlanta-Sandy Springs-Marietta, GA",3487142,-84.364425,33.812355,"729 Lambert Dr NE, Atlanta, Georgia, 30324",2014,"Financial Services",150,9725280,0.8223,3,1,1
"609","Woodstock","National Tax Credit",13057091005,"Atlanta-Sandy Springs-Marietta, GA",7420737,-84.56026,34.110512,"300 Parkbrooke Pl, Woodstock, Georgia, 30189",2015,"Financial Services",42,4038709,10.3734,2,1,3
"610","Palmetto","AMERICAN PAN & ENGINEERING CO., INC.",13077170402,"Atlanta-Sandy Springs-Marietta, GA",40755390,-84.670551,33.500024,"53 Johnston Cir, Palmetto, Georgia, 30268",2008,"Construction",600,32223487,0.9443,3,2,1
"612","Columbia","Agency Consulting Group",24027606603,"Baltimore-Towson, MD",4631692,-76.843775,39.220864,"5457 Twin Knolls Rd, Columbia, Maryland, 21045",2011,"Government Services",64,12009897,1.789249,2,2,2
"613","Catonsville","Mindgrub",24005400800,"Baltimore-Towson, MD",1472872,-76.731327,39.272098,"640 Frederick Rd, Catonsville, Maryland, 21228",2014,"Software",40,3446983,3.3655,2,1,3
"614","Stevensville","Thomas Associates Inc.",24035810901,"Baltimore-Towson, MD",27177042,-76.312542,38.974505,"1009 Butterworth Ct, Stevensville, Maryland, 21666",2008,"Government Services",80,9775669,0.7664,2,1,1
"615","Stevensville","Federal Concepts",24035810902,"Baltimore-Towson, MD",13886174,-76.353187,38.884564,"125 Twin Cove Rd, Stevensville, Maryland, 21666",2008,"IT Services",49,6234735,4.447,2,1,3
"616","Pikesville","DC Dental",24005403300,"Baltimore-Towson, MD",1721044,-76.733909,39.370726,"1133 Greenwood Rd, Pikesville, Maryland, 21208",2014,"Health",95,43341525,1.1113,2,2,2
"617","Hunt Valley","Carchex",24005408400,"Baltimore-Towson, MD",9960313,-76.660938,39.484857,"10950 Gilroy Rd, Hunt Valley, Maryland, 21031",2011,"Consumer Products & Services",52,12545111,1.145425,2,2,2
"618","Hunt Valley","ConnectYourCare",24005408400,"Baltimore-Towson, MD",9960313,-76.664652,39.501324,"307 International Cir, Hunt Valley, Maryland, 21030",2014,"Health",95,18588000,0.8466001,2,2,1
"619","Hunt Valley","Heritage Financial Consultants",24005408400,"Baltimore-Towson, MD",9960313,-76.665001,39.499836,"307 International Cir, Hunt Valley, Maryland, 21030",2014,"Financial Services",76,18520679,1.0407,2,2,2
"620","Cockeysville","Symphony Placements",24005408400,"Baltimore-Towson, MD",9960313,-76.637614,39.457183,"201 Old Padonia Rd, Cockeysville, Maryland, 21030",2015,"Human Resources",321,8414120,4.9187,3,1,3
"621","Hunt Valley","TrainingPro",24005408400,"Baltimore-Towson, MD",9960313,-76.658867,39.493167,"11350 McCormick Rd, Hunt Valley, Maryland, 21031",2011,"Education",30,11833322,1.07127,2,2,2
"622","Timonium","Bill Me Later",24005408505,"Baltimore-Towson, MD",4061576,-76.63998,39.453516,"9690 Deereco Rd, Timonium, Maryland, 21093",2008,"Business Products & Services",200,86034000,25.7352,3,3,3
"623","Baltimore","Arch Systems",24510240300,"Baltimore-Towson, MD",200561,-76.610723,39.274875,"21230, Baltimore, Maryland",2015,"Government Services",15,3863197,4.4151,1,1,3
"624","Baltimore","Passport Health",24510240400,"Baltimore-Towson, MD",1204640,-76.601114,39.271544,"921 E Fort Ave, Baltimore, Maryland, 21230",2009,"Health",28,56385978,1.268,2,3,2
"625","Baltimore","Studio 921 Salon & Day Spa",24510240400,"Baltimore-Towson, MD",1204640,-76.600581,39.271345,"921 E Fort Ave, Baltimore, Maryland, 21230",2010,"Consumer Products & Services",48,2300000,0.769,2,1,1
"626","Baltimore","Intelect",24510260900,"Baltimore-Towson, MD",550659,-76.562888,39.281716,"4000 Dillon St, Baltimore, Maryland, 21224",2013,"Engineering",122,24084534,1.1941,3,2,2
"627","Baltimore","Blue Sky Factory",24510230200,"Baltimore-Towson, MD",217597,-76.612859,39.277011,"40 E Cross St, Baltimore, Maryland, 21230",2011,"Advertising & Marketing",27,4760039,1.057388,2,1,2
"628","Baltimore","American Substance Abuse Professionals",24510130700,"Baltimore-Towson, MD",1055552,-76.63068,39.337094,"711 W 40th St, Baltimore, Maryland, 21211",2008,"Business Products & Services",30,2988835,0.8725,2,1,1
"629","Columbia","7Delta",24027605402,"Baltimore-Towson, MD",3606701,-76.863673,39.211658,"10490 Little Patuxent Pkwy, Columbia, Maryland, 21044",2013,"IT Services",175,49613646,2.5798,3,2,2
"630","Columbia","a2z",24027605402,"Baltimore-Towson, MD",3606701,-76.857757,39.21464,"10320 Little Patuxent Pkwy, Columbia, Maryland, 21044",2010,"Software",33,4446068,0.8,2,1,1
"631","Columbia","IndiSoft",24027605402,"Baltimore-Towson, MD",3606701,-76.857007,39.219138,"5550 Sterrett Pl, Columbia, Maryland, 21044",2014,"Financial Services",25,5172507,1.5861,2,1,2
"632","Columbia","Level One Personnel",24027605402,"Baltimore-Towson, MD",3606701,-76.857757,39.21464,"10320 Little Patuxent Pkwy, Columbia, Maryland, 21044",2008,"Human Resources",389,4014906,1.0977,3,1,2
"633","Columbia","Pace Computer Solutions",24027605402,"Baltimore-Towson, MD",3606701,-76.863213,39.211677,"10480 Little Patuxent Pkwy, Columbia, Maryland, 21044",2010,"IT Services",100,12255874,1.073,2,2,2
