"","City","company_na","GEOID","full_name","ALAND","X","Y","Match_addr"
"159","Atlanta","Vineyard Capital Partners",13121001100,"Atlanta-Sandy Springs-Marietta, GA",471151,-84.383065,33.786511,"1175 Peachtree St NE, Atlanta, Georgia, 30309"
"160","Atlanta","Xtreme Solutions",13121001100,"Atlanta-Sandy Springs-Marietta, GA",471151,-84.383118,33.786453,"1170 Peachtree St NE, Atlanta, Georgia, 30309"
"161","Atlanta","BrightWave Marketing",13121009101,"Atlanta-Sandy Springs-Marietta, GA",1701638,-84.392743,33.801022,"1718 Peachtree St NW, Atlanta, Georgia, 30309"
"162","Atlanta","Cardinal Web Solutions",13121009101,"Atlanta-Sandy Springs-Marietta, GA",1701638,-84.392744,33.800987,"1720 Peachtree St NW, Atlanta, Georgia, 30309"
"163","Atlanta","Guardian Pharmacy",13121009101,"Atlanta-Sandy Springs-Marietta, GA",1701638,-84.392933,33.802755,"1776 Peachtree St NW, Atlanta, Georgia, 30309"
"164","Atlanta","Hannah Solar",13121008904,"Atlanta-Sandy Springs-Marietta, GA",2983476,-84.430591,33.812066,"1311 Collier Rd NW, Atlanta, Georgia, 30318"
"165","Atlanta","PSG Construction",13121008904,"Atlanta-Sandy Springs-Marietta, GA",2983476,-84.432669,33.81399,"2135 Defoor Hills Rd NW, Atlanta, Georgia, 30318"
"166","Atlanta","Quality Wine & Spirits, Inc",13121008904,"Atlanta-Sandy Springs-Marietta, GA",2983476,-84.434469,33.816198,"2279 Defoor Hills Rd NW, Atlanta, Georgia, 30318"
"167","Alpharetta","Better World Books",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.314204,34.049486,"1105 Lakewood Pkwy, Alpharetta, Georgia, 30009"
"168","Roswell","Brian Cork Human Capital",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.326578,34.049798,"1100 Old Ellis Rd, Roswell, Georgia, 30076"
"169","Alpharetta","Compliance 360",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.311173,34.046966,"1185 Sanctuary Pkwy, Alpharetta, Georgia, 30009"
"170","Alpharetta","EndoChoice",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.311145,34.058404,"11810 Wills Rd, Alpharetta, Georgia, 30009"
"171","Alpharetta","enrich IT",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.29842886,34.04767242,"100 North Point Ctr E, Alpharetta, Georgia, 30022"
"172","Alpharetta","Federal Employee Benefit Counselors",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.29842886,34.04767242,"100 North Point Ctr E, Alpharetta, Georgia, 30022"
"173","Roswell","Flu Busters",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.317502,34.056098,"235 Hembree Park Dr, Roswell, Georgia, 30076"
"174","Alpharetta","Industriaplex",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.311145,34.058404,"11810 Wills Rd, Alpharetta, Georgia, 30009"
"175","Alpharetta","Iplex",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.311145,34.058404,"11810 Wills Rd, Alpharetta, Georgia, 30009"
"176","Roswell","Paymetric",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.314923,34.061756,"1225 Northmeadow Pkwy, Roswell, Georgia, 30076"
"177","Alpharetta","Peleman Industries - DQ - Subsidiary of foreign company",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.310972,34.058347,"11820 Wills Rd, Alpharetta, Georgia, 30009"
"178","Alpharetta","SRS Core",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.300569,34.06822,"286 S Main St, Alpharetta, Georgia, 30009"
"179","Alpharetta","Staffing Technologies",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.300447,34.069099,"221 Roswell St, Alpharetta, Georgia, 30009"
"180","Roswell","World Micro Components",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.317822,34.056103,"205 Hembree Park Dr, Roswell, Georgia, 30076"
"181","Alpharetta","Xpanxion",13121011611,"Atlanta-Sandy Springs-Marietta, GA",14111683,-84.298958,34.047757,"333 North Point Ctr E, Alpharetta, Georgia, 30022"
"182","Alpharetta","3i People",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.279208,34.052636,"5755 North Point Pkwy, Alpharetta, Georgia, 30022"
"183","Alpharetta","Exaserv",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.27843004,34.04898903,"30000 Mill Creek Ave, Alpharetta, Georgia, 30022"
"184","Alpharetta","Pyramid Consulting",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.275925,34.051095,"11100 Atlantis Pl, Alpharetta, Georgia, 30022"
"185","Alpharetta","S2 IT Group",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.279208,34.052636,"5755 North Point Pkwy, Alpharetta, Georgia, 30022"
"186","Alpharetta","VDart",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.228645,34.051771,"11180 State Bridge Rd, Alpharetta, Georgia, 30022"
"187","Alpharetta","Virtue Group",13121011617,"Atlanta-Sandy Springs-Marietta, GA",6557636,-84.279426,34.05226,"5755 North Point Pkwy, Alpharetta, Georgia, 30022"
"188","Alpharetta","The Pedowitz Group",13121011504,"Atlanta-Sandy Springs-Marietta, GA",58676906,-84.331024,34.127201,"14162 Seabiscuit, Alpharetta, Georgia, 30004"
"189","Alpharetta","Dsys",13121011615,"Atlanta-Sandy Springs-Marietta, GA",20182291,-84.294052,34.091242,"12700 Century Dr, Alpharetta, Georgia, 30009"
"190","Roswell","Company.com",13121011423,"Atlanta-Sandy Springs-Marietta, GA",6468867,-84.363639,34.014872,"590 Mimosa Blvd, Roswell, Georgia, 30075"
"191","Alpharetta","Labor Staffing",13121011620,"Atlanta-Sandy Springs-Marietta, GA",7394544,-84.221054,34.060208,"4745 Hampton Square Dr, Alpharetta, Georgia, 30022"
"192","Alpharetta","SEI - Atlanta",13121011614,"Atlanta-Sandy Springs-Marietta, GA",8443387,-84.259824,34.097157,"13010 Morris Rd, Alpharetta, Georgia, 30004"
"193","Alpharetta","SEI-Atlanta",13121011614,"Atlanta-Sandy Springs-Marietta, GA",8443387,-84.259824,34.097157,"13010 Morris Rd, Alpharetta, Georgia, 30004"
"194","Alpharetta","6 Degrees Group",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.247965,34.083496,"2050 Marconi Dr, Alpharetta, Georgia, 30005"
"195","Alpharetta","BPM Specialists",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.24441,34.098963,"145 Nobel Ct, Alpharetta, Georgia, 30005"
"196","Alpharetta","Healthcare IT Leaders",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.259971,34.080819,"925 North Point Pkwy, Alpharetta, Georgia, 30005"
"197","Alpharetta","HealthPort Technologies",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.259971,34.080819,"925 North Point Pkwy, Alpharetta, Georgia, 30005"
"198","Alpharetta","Locum Leaders",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.259971,34.080819,"925 North Point Pkwy, Alpharetta, Georgia, 30005"
"199","Alpharetta","Manage Mobility",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.247957,34.083583,"2555 Marconi Dr, Alpharetta, Georgia, 30005"
"200","Alpharetta","ObjectFrontier Software",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.24282697,34.09248719,"3025 Windward Plz, Alpharetta, Georgia, 30005"
"201","Alpharetta","Run Consultants",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.259971,34.080819,"925 North Point Pkwy, Alpharetta, Georgia, 30005"
"202","Alpharetta","SnapFinger",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.24282697,34.09248719,"3025 Windward Plz, Alpharetta, Georgia, 30005"
"203","Alpharetta","Xcentric",13121011621,"Atlanta-Sandy Springs-Marietta, GA",10641349,-84.24292074,34.09258443,"3015 Windward Plz, Alpharetta, Georgia, 30005"
"204","Alpharetta","Application Development Resources",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.257983,34.071798,"3480 Preston Ridge Rd, Alpharetta, Georgia, 30005"
"205","Alpharetta","Coyote Logistics",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.245479,34.059828,"4400 Alexander Dr, Alpharetta, Georgia, 30022"
"206","Alpharetta","Next Step Learning",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.256994,34.071251,"3655 North Point Pkwy, Alpharetta, Georgia, 30005"
"207","Alpharetta","Paramount Software Solutions",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.242865,34.060978,"4030 Old Milton Pkwy, Alpharetta, Georgia, 30005"
"208","Alpharetta","Premier Logic",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.256994,34.071251,"3655 North Point Pkwy, Alpharetta, Georgia, 30005"
"209","Alpharetta","Taylor Commercial",13121011619,"Atlanta-Sandy Springs-Marietta, GA",7128643,-84.237239,34.06462,"30005, Alpharetta, Georgia"
"210","Johns Creek","Flex HR",13121011623,"Atlanta-Sandy Springs-Marietta, GA",9114723,-84.183744,34.041301,"10700 Medlock Bridge Rd, Johns Creek, Georgia, 30097"
"211","Duluth","C2 Education",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.168695,34.063813,"6455 E Johns Xing, Duluth, Georgia, 30097"
"212","Duluth","Kavi Software",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.171764,34.061916,"11555 Medlock Bridge Rd, Duluth, Georgia, 30097"
"213","Duluth","SoloHealth",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.171764,34.061916,"11555 Medlock Bridge Rd, Duluth, Georgia, 30097"
"214","Johns Creek","SVK Systems",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.171938,34.055703,"11465 Johns Creek Pkwy, Johns Creek, Georgia, 30097"
"215","Johns Creek","Sysfore Technologies",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.171938,34.055703,"11465 Johns Creek Pkwy, Johns Creek, Georgia, 30097"
"216","Duluth","VSoft",13121011622,"Atlanta-Sandy Springs-Marietta, GA",16925960,-84.168695,34.063813,"6455 E Johns Xing, Duluth, Georgia, 30097"
"217","Roswell","JobTopia",13121011420,"Atlanta-Sandy Springs-Marietta, GA",1660480,-84.327374,34.022598,"1080 Holcomb Bridge Rd, Roswell, Georgia, 30076"
"218","Roswell","MyDealerLot",13121011420,"Atlanta-Sandy Springs-Marietta, GA",1660480,-84.326566,34.031711,"30076, Roswell, Georgia"
"219","Roswell","Northridge Systems",13121011420,"Atlanta-Sandy Springs-Marietta, GA",1660480,-84.327374,34.022598,"1080 Holcomb Bridge Rd, Roswell, Georgia, 30076"
"220","Roswell","Qiigo",13121011420,"Atlanta-Sandy Springs-Marietta, GA",1660480,-84.327374,34.022598,"1080 Holcomb Bridge Rd, Roswell, Georgia, 30076"
"221","Atlanta","Symphony Furniture",13121009000,"Atlanta-Sandy Springs-Marietta, GA",3150790,-84.412824,33.809928,"2020 Howell Mill Rd NW, Atlanta, Georgia, 30318"
"222","Atlanta","Spectrum Transportation",13121010303,"Atlanta-Sandy Springs-Marietta, GA",34382642,-84.566057,33.741997,"200 Bucknell Ct SW, Atlanta, Georgia, 30336"
"223","Atlanta","BlueFletch",13121001700,"Atlanta-Sandy Springs-Marietta, GA",1247838,-84.367102,33.771123,"621 North Ave NE, Atlanta, Georgia, 30308"
"224","Atlanta","BroadRiver",13121000600,"Atlanta-Sandy Springs-Marietta, GA",1448252,-84.404561,33.782091,"1000 Hemphill Ave NW, Atlanta, Georgia, 30318"
"225","Atlanta","Convention Models & Talent",13121000200,"Atlanta-Sandy Springs-Marietta, GA",2878573,-84.368061,33.79292,"1417 Dutch Valley Pl NE, Atlanta, Georgia, 30324"
"226","Atlanta","Silverton Mortgage Specialists",13121000200,"Atlanta-Sandy Springs-Marietta, GA",2878573,-84.368412,33.782497,"1027 Monroe Dr NE, Atlanta, Georgia, 30306"
"227","Atlanta","The List",13121000200,"Atlanta-Sandy Springs-Marietta, GA",2878573,-84.368194,33.793306,"1440 Dutch Valley Pl NE, Atlanta, Georgia, 30324"
"228","Atlanta","Anteo Group",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.38364,33.787862,"1230 Peachtree St NE, Atlanta, Georgia, 30309"
"229","Atlanta","Domain Capital Advisors",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.38364,33.787862,"1230 Peachtree St NE, Atlanta, Georgia, 30309"
"230","Atlanta","Equipment Management Group",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.387405,33.794196,"1447 Peachtree St NE, Atlanta, Georgia, 30309"
"231","Atlanta","NitNeil Partners",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.387286,33.79401,"1447 Peachtree St NE, Atlanta, Georgia, 30309"
"232","Atlanta","PrimeRevenue",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.387734,33.791462,"1349 W Peachtree St NW, Atlanta, Georgia, 30309"
"233","Atlanta","Purchasing Power",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.386068,33.792132,"1375 Peachtree St NE, Atlanta, Georgia, 30309"
"234","Atlanta","Salient Mobility LLC",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.38364,33.787862,"1230 Peachtree St NE, Atlanta, Georgia, 30309"
"235","Atlanta","Vocalocity",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.386205,33.792337,"1375 Peachtree St NE, Atlanta, Georgia, 30309"
"236","Atlanta","WorkingBuildings",13121000400,"Atlanta-Sandy Springs-Marietta, GA",1556964,-84.38364,33.787862,"1230 Peachtree St NE, Atlanta, Georgia, 30309"
"237","Suwanee","Capital City Technologies",13135050212,"Atlanta-Sandy Springs-Marietta, GA",16435650,-84.076102,34.065701,"4411 Suwanee Dam Rd, Suwanee, Georgia, 30024"
"238","Suwanee","MIS Solutions",13135050212,"Atlanta-Sandy Springs-Marietta, GA",16435650,-84.069584,34.070974,"4485 Tench Rd, Suwanee, Georgia, 30024"
"239","Suwanee","Onyx Infosoft",13135050212,"Atlanta-Sandy Springs-Marietta, GA",16435650,-84.069584,34.070974,"4485 Tench Rd, Suwanee, Georgia, 30024"
"240","Suwanee","MNdustries",13135050210,"Atlanta-Sandy Springs-Marietta, GA",12730542,-84.08133535,34.0357704,"3625 Swiftwater Park Dr, Suwanee, Georgia, 30024"
"241","Suwanee","Prime Technological Services",13135050210,"Atlanta-Sandy Springs-Marietta, GA",12730542,-84.062127,34.021826,"2925 Shawnee Industrial Way, Suwanee, Georgia, 30024"
"242","Suwanee","United Technology Group",13135050210,"Atlanta-Sandy Springs-Marietta, GA",12730542,-84.058195,34.040616,"3360 Martin Farm Rd, Suwanee, Georgia, 30024"
"243","Suwanee","Zebra Construction Company",13135050210,"Atlanta-Sandy Springs-Marietta, GA",12730542,-84.08114581,34.03566637,"3620 Swiftwater Park Dr, Suwanee, Georgia, 30024"
"244","Duluth","American Painting & Renovations",13135050214,"Atlanta-Sandy Springs-Marietta, GA",10671754,-84.136941,34.018509,"3883 Rogers Bridge Rd, Duluth, Georgia, 30097"
"245","Duluth","Connectivity Wireless Solutions",13135050214,"Atlanta-Sandy Springs-Marietta, GA",10671754,-84.135134,34.008727,"2707 Main St, Duluth, Georgia, 30096"
"246","Duluth","EZ Fuel & Tank Solutions",13135050214,"Atlanta-Sandy Springs-Marietta, GA",10671754,-84.136941,34.018509,"3883 Rogers Bridge Rd, Duluth, Georgia, 30097"
"247","Duluth","Consultants & Builders",13135050220,"Atlanta-Sandy Springs-Marietta, GA",4440593,-84.16934,33.990969,"3850 Peachtree Industrial Blvd, Duluth, Georgia, 30096"
"248","Duluth","Core States Engineering",13135050220,"Atlanta-Sandy Springs-Marietta, GA",4440593,-84.17266,34.004424,"4191 Pleasant Hill Rd, Duluth, Georgia, 30096"
"249","Duluth","Metasys Technologies",13135050220,"Atlanta-Sandy Springs-Marietta, GA",4440593,-84.167313,33.987653,"3460 Summit Ridge Pkwy, Duluth, Georgia, 30096"
"250","Lawrenceville","Logical Choice Technologies",13135050548,"Atlanta-Sandy Springs-Marietta, GA",19810659,-83.960243,33.996478,"1045 Progress Cir, Lawrenceville, Georgia, 30043"
"251","Duluth","Hire Dynamics",13135050216,"Atlanta-Sandy Springs-Marietta, GA",13848823,-84.087552,33.996003,"1845 Satellite Blvd, Duluth, Georgia, 30097"
"252","Duluth","Horizon Software International",13135050216,"Atlanta-Sandy Springs-Marietta, GA",13848823,-84.093479,34.004118,"2915 Premiere Pkwy, Duluth, Georgia, 30097"
"253","Duluth","Third Law Sourcing",13135050216,"Atlanta-Sandy Springs-Marietta, GA",13848823,-84.087321,33.997814,"1815 Satellite Blvd, Duluth, Georgia, 30097"
"254","Duluth","Pro Therapy Supplies",13135050537,"Atlanta-Sandy Springs-Marietta, GA",3554121,-84.105541,33.958065,"1750 Breckinridge Pkwy, Duluth, Georgia, 30096"
"255","Griffin","Liberty Technology",13255161200,"Atlanta-Sandy Springs-Marietta, GA",35296107,-84.262992,33.247053,"120 E Taylor St, Griffin, Georgia, 30223"
"256","Griffin","Brian Taylor International",13255160500,"Atlanta-Sandy Springs-Marietta, GA",32230414,-84.326403,33.258958,"100 Cheshire Dr, Griffin, Georgia, 30223"
"257","Woodstock","Mathand",13057091006,"Atlanta-Sandy Springs-Marietta, GA",4828891,-84.563927,34.125776,"313 Quiet Hill Ln, Woodstock, Georgia, 30189"
"258","Fayetteville","Go Advertise Unlimited",13113140406,"Atlanta-Sandy Springs-Marietta, GA",13292714,-84.451438,33.459359,"30214, Fayetteville, Georgia"
"259","Fayetteville","NewHealth Nutrition",13113140406,"Atlanta-Sandy Springs-Marietta, GA",13292714,-84.446194,33.466178,"113 Banks Sta, Fayetteville, Georgia, 30214"
"260","Peachtree City","Aventure Aviation",13113140303,"Atlanta-Sandy Springs-Marietta, GA",13747834,-84.578889,33.371006,"108 International Dr, Peachtree City, Georgia, 30269"
"261","Peachtree City","NAECO",13113140303,"Atlanta-Sandy Springs-Marietta, GA",13747834,-84.57935,33.368194,"100 NAECO Way, Peachtree City, Georgia, 30269"
"262","Peachtree City","Powersports Marketing",13113140306,"Atlanta-Sandy Springs-Marietta, GA",13262375,-84.561216,33.357484,"825 Highway 74 S, Peachtree City, Georgia, 30269"
"263","Atlanta","ApolloMD",13121010204,"Atlanta-Sandy Springs-Marietta, GA",9419823,-84.430707,33.910468,"5665 New Northside Dr, Atlanta, Georgia, 30328"
"264","Atlanta","Armedia",13121010204,"Atlanta-Sandy Springs-Marietta, GA",9419823,-84.43929,33.905983,"2000 Riveredge Pkwy, Atlanta, Georgia, 30328"
"265","Atlanta","Hunter Technical Resources, LLC",13121010204,"Atlanta-Sandy Springs-Marietta, GA",9419823,-84.43929,33.905983,"2000 Riveredge Pkwy, Atlanta, Georgia, 30328"
"266","Atlanta","LEVEL5, LLC",13121010204,"Atlanta-Sandy Springs-Marietta, GA",9419823,-84.43929,33.905983,"2000 Riveredge Pkwy, Atlanta, Georgia, 30328"
"267","Atlanta","Vert",13121002900,"Atlanta-Sandy Springs-Marietta, GA",714883,-84.373923,33.758831,"409 John Wesley Dobbs Ave NE, Atlanta, Georgia, 30312"
"268","Atlanta","Vert Mobile",13121002900,"Atlanta-Sandy Springs-Marietta, GA",714883,-84.374055,33.758793,"409 John Wesley Dobbs Ave NE, Atlanta, Georgia, 30312"
"269","Woodstock","Primus Design Services",13057091003,"Atlanta-Sandy Springs-Marietta, GA",9966914,-84.55048,34.08604,"8294 Highway 92, Woodstock, Georgia, 30189"
"270","Canton","GSI",13057090701,"Atlanta-Sandy Springs-Marietta, GA",36386001,-84.549854,34.178066,"3760 Sixes Rd, Canton, Georgia, 30114"
"271","Holly Springs","Southeast Restoration Group",13057090701,"Atlanta-Sandy Springs-Marietta, GA",36386001,-84.510228,34.142855,"4979 Old Highway 5, Holly Springs, Georgia, 30115"
"272","Canton","Classroom Essentials Online",13057090702,"Atlanta-Sandy Springs-Marietta, GA",15865322,-84.488979,34.168576,"186 Hickory Springs Ind Dr, Canton, Georgia, 30115"
"273","Canton","IT Prophets",13057090300,"Atlanta-Sandy Springs-Marietta, GA",109514884,-84.538338,34.194864,"3030 Woodbridge Ln, Canton, Georgia, 30114"
"274","Woodstock","HealthJobsNationwide.com",13057090902,"Atlanta-Sandy Springs-Marietta, GA",18769051,-84.471545,34.08625,"3229 S Cherokee Ln, Woodstock, Georgia, 30188"
"275","Woodstock","NeoCom Solutions",13057091001,"Atlanta-Sandy Springs-Marietta, GA",9048394,-84.520839,34.079746,"10064 Main St, Woodstock, Georgia, 30188"
"276","Canton","4th Source",13057090400,"Atlanta-Sandy Springs-Marietta, GA",45837177,-84.478705,34.247987,"1353 Riverstone Pkwy, Canton, Georgia, 30114"
"277","Canton","BizChair.com",13057090400,"Atlanta-Sandy Springs-Marietta, GA",45837177,-84.432922,34.286674,"4350 Ball Ground Hwy, Canton, Georgia, 30114"
"278","Woodstock","ERP Professionals",13057090904,"Atlanta-Sandy Springs-Marietta, GA",12469977,-84.508421,34.113964,"128 Johnston Farm Ln, Woodstock, Georgia, 30188"
"279","Ellenwood","Anasteel & Supply Company, LLC",13063040410,"Atlanta-Sandy Springs-Marietta, GA",22260876,-84.31421,33.638739,"2272 Mabros Industrial Pkwy, Ellenwood, Georgia, 30294"
"280","Riverdale","Worldwide Inc",13063040514,"Atlanta-Sandy Springs-Marietta, GA",4755007,-84.430801,33.541802,"8008 Clearview Cir, Riverdale, Georgia, 30296"
"281","Oxford","SteelCo Buildings, Inc.",13217100400,"Atlanta-Sandy Springs-Marietta, GA",10863802,-83.887319,33.618873,"55 Oxford Business Pkwy, Oxford, Georgia, 30054"
